meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
105,148000,2,Piso ,https://www.indomio.es/anuncios/96088171/,Petrer,Venta,,https://media.indomio.es/text/tel_96088171_7fab2.jpg?k=35dfb6a0c2b9eeae27fae30777ac6bba,3,Calle de la Mancha
119,139900,2,Piso ,https://www.indomio.es/anuncios/92708067/,Petrer,Venta,,https://media.indomio.es/text/tel_92708067_b0ea4.jpg?k=3c76a35c63b6ebc1195692e1efc90bba,5,Avenida Elda
107,178000,1,Piso ,https://www.indomio.es/anuncios/93382405/,Villajoyosa - La Vila Joiosa,Venta,,https://media.indomio.es/text/tel_93382405_f4573.jpg?k=0c71c1979be199912c58cc8046ee5846,3,Calle Plan P. Paraíso -  Montíboli-Playa El Paraíso
297,500000,2,Chalet ,https://www.indomio.es/anuncios/96095293/,San Vicente del Raspeig - Sant Vicent del Raspeig,Venta,,https://media.indomio.es/text/tel_96095293_7aeae.jpg?k=8ae38b725b6f6517eb84624b00c1d9ef,5,Calle de San Vicente del Raspeig
300,380000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/94715435/,San Vicente del Raspeig - Sant Vicent del Raspeig,Venta,,,4,Calle Setena -  Villamontes-Boqueres
80,175000,2,Piso ,https://www.indomio.es/anuncios/95015907/,Villajoyosa - La Vila Joiosa,Venta,,https://media.indomio.es/text/tel_95015907_3f081.jpg?k=6d22992d3a7165f07752f0210fb52ece,2,Calle Barberes -  Casco Antiguo-Playa de Villajoyosa-Zona Puerto
117,93000,2,Piso ,https://www.indomio.es/anuncios/96206363/,Pego,Venta,,https://media.indomio.es/text/tel_96206363_d65ff.jpg?k=1fc3b2930e99e75846b2aa8743287ae5,3,Avenida Jaime I
82,298000,2,Piso ,https://www.indomio.es/anuncios/96170545/,Barcelona,Venta,,https://media.indomio.es/text/tel_96170545_fc66d.jpg?k=4df4904859e40f2b7e76a7a0930e25c2,3,Sant Andreu - Carrer de Servet -  Sant Andreu
60,168000,1,Piso ,https://www.indomio.es/anuncios/95848259/,Barcelona,Venta,,https://media.indomio.es/text/tel_95848259_e698f.jpg?k=63abab83d6cae8738868534f346e2c4f,4,El Raval - Carrer de Sant Martí -  El Raval
130,710000,2,Piso,https://www.indomio.es/anuncios/95098107/,Ordino,Venta,,,3,Carrer Bony de Sant Quiri
130,460000,2,Ático ,https://www.indomio.es/anuncios/95033333/,Villajoyosa - La Vila Joiosa,Venta,,https://media.indomio.es/text/tel_95033333_cb178.jpg?k=55d1d99ae97a6bef6b102d39d50d8150,3,Calle Siroco -  Cala de Villajoyosa
290,313500,3,Casa plurifamiliar ,https://www.indomio.es/anuncios/82577657/,Albacete,Venta,Antonio Gómez,https://media.indomio.es/text/tel_82577657_10112.jpg?k=b428c9a39d4947efd96093c57a4b861d,5,Calle Cristóbal Pérez Pastor -  Pedanías y Barrios Rurales
109,150000,2,Piso ,https://www.indomio.es/anuncios/92776759/,Ondara,Venta,,https://media.indomio.es/text/tel_92776759_08cb5.jpg?k=efb1333ebcce49b8bbd252a57ab50438,3,Calle Germanías
120,178000,2,Ático ,https://www.indomio.es/anuncios/95295883/,Ondara,Venta,,,3,Calle Gonzalo Ortolá
180,360000,2,Dúplex ,https://www.indomio.es/anuncios/96051267/,Albacete,Alquiler,,,5,Calle de Santa Quiteria -  Carretas
109,195000,2,Piso ,https://www.indomio.es/anuncios/91953307/,Albacete,Venta,,https://media.indomio.es/text/tel_91953307_ca3bf.jpg?k=f466d5dcc8b17f1b4bcfdc4b63caa2ac,3,Calle Blasco Ibáñez -  Centro-Villacerrada-Pajarita
210,499000,,Chalet ,https://www.indomio.es/anuncios/95339461/,Pedreguer,Venta,,https://media.indomio.es/text/tel_95339461_d4b09.jpg?k=acbfbbbd67736918d2cbabbad9254246,5,Calle del Camp de Morvedre
130,179000,2,Piso ,https://www.indomio.es/anuncios/95275617/,Santa Pola,Venta,,,4,Calle Canalejas -  Centre-Port-Platja Llevant
40,89000,1,Piso ,https://www.indomio.es/anuncios/93565581/,Mutxamel,Venta,,https://media.indomio.es/text/tel_93565581_b7140.jpg?k=312a802b41badd217c19700861afbdde,1,Calle Elche -  Centro
113,135000,2,Piso,https://www.indomio.es/anuncios/94757599/,Albacete,Venta,,https://media.indomio.es/text/tel_94757599_94bad.jpg?k=0a5383fe9ea6fb77b49d38b8a1e1e799,4,Plaza de San Juan de Dios -  Fátima-Franciscanos
95,137000,2,Piso ,https://www.indomio.es/anuncios/94392745/,Pilar de la Horadada,Venta,,,3,Carrer Benito Pérez Galdós -  Núcleo
240,890000,2,Chalet ,https://www.indomio.es/anuncios/95113963/,Mutxamel,Venta,,https://media.indomio.es/text/tel_95113963_ee4f5.jpg?k=3dfabf5e971be0072ec0f5d5095a5909,3, nueva
55,320000,1,Chalet ,https://www.indomio.es/anuncios/91313905/,Teulada,Venta,,,2,Carretera Teulada-Benimarco -  Núcleo
64,140000,1,Piso ,https://www.indomio.es/anuncios/93550115/,Pilar de la Horadada,Venta,,https://media.indomio.es/text/tel_93550115_2cfec.jpg?k=d9c4981cf5d1f45ac17ead32f35895c7,2,Calle Pío XII -  Núcleo
240,85000,3,Edificio ,https://www.indomio.es/anuncios/94340951/,Monóvar - Monòver,Venta,,https://media.indomio.es/text/tel_94340951_41f31.jpg?k=07c988f458f924072576fad69ec628c3,5,Calle Fundamento
120,180000,2,Piso,https://www.indomio.es/anuncios/91686781/,Albacete,Venta,,,5,Calle Blasco de Garay -  Fátima-Franciscanos
151,160000,2,Piso ,https://www.indomio.es/anuncios/95783797/,Polop,Venta,,https://media.indomio.es/text/tel_95783797_69274.jpg?k=3cf623b318fbbb973d7374655bbc85a7,3,Calle Gabriel Miró
102,220000,2,Ático ,https://www.indomio.es/anuncios/95621139/,Mutxamel,Venta,,https://media.indomio.es/text/tel_95621139_4af13.jpg?k=6be5baab6f6e24ff8c15c58863476555,3,Calle del Yeso -  Valle del Sol - Rio Park
396,2000000,3,Chalet ,https://www.indomio.es/anuncios/95258505/,Escaldes-Engordany,Venta,,https://media.indomio.es/text/tel_95258505_55c43.jpg?k=086b8c3da6ec5327918f3397d5c5f509,5,Carretera dels Vilars
206,398000,3,Chalet ,https://www.indomio.es/anuncios/94366333/,La Nucia,Venta,,,5,Calle la Nucía -  Coloma
240,650000,3,Casa unifamiliar ,https://www.indomio.es/anuncios/94110803/,L'Alfàs del Pi,Venta,,https://media.indomio.es/text/tel_94110803_cc565.jpg?k=1feaca32e429144692f0a8347d43af75,5, Urbanizaciones
65,85000,1,Ático ,https://www.indomio.es/anuncios/91079371/,Torrevieja,Venta,,https://media.indomio.es/text/tel_91079371_057c2.jpg?k=10799fc9314f30da81ceca5f33ed7d0e,3,Calle Bergantín -  Playa del Cura
60,54000,1,Piso ,https://www.indomio.es/anuncios/95121683/,Jijona - Xixona,Venta,,https://media.indomio.es/text/tel_95121683_d6cd0.jpg?k=b83264166f4267ca1e21c8ca088e0f2b,4,Calle San Vicente
108,120000,2,Piso ,https://www.indomio.es/anuncios/93987337/,Ibi,Venta,Carmen  Molina,https://media.indomio.es/text/tel_93987337_ad473.jpg?k=2799abc5e3dda614c20b298ab4193b8f,3,Calle de Santa Rita
70,72000,1,Piso ,https://www.indomio.es/anuncios/94447583/,Guardamar del Segura,Venta,,https://media.indomio.es/text/tel_94447583_05903.jpg?k=e1ae21f7dd15fafbbdd44b86f64d98dc,3,Calle Crevillente -  Centro
120,185000,,Dúplex ,https://www.indomio.es/anuncios/95990503/,Pilar de la Horadada,Venta,,,3,Carrer Sánchez Lozano -  Torre de la Horadada
604,950000,3,Chalet ,https://www.indomio.es/anuncios/94820873/,Canillo,Venta,,https://media.indomio.es/text/tel_94820873_2ef52.jpg?k=966e340de9424995e6dc43d178675362,5,Camí del Prat de la Font -  El Forn-El Prats-Meritxel
70,275000,2,Piso ,https://www.indomio.es/anuncios/91608617/,Canillo,Venta,,,3,Urbanització de Sant Pere -  Soldeu-El Tarter-Incles
110,149000,2,Casa pareada ,https://www.indomio.es/anuncios/96175953/,Orihuela,Venta,,https://media.indomio.es/text/tel_96175953_0bb14.jpg?k=1f6df3c778e26e0fc9f0ff40acabdcc7,2,Las Filipinas-Villamartín-Canal Norte - Calle Bidasoa -  Las Filipinas-Villamartín-Canal Norte
60,43000,1,Piso ,https://www.indomio.es/anuncios/92956207/,Elda,Venta,,https://media.indomio.es/text/tel_92956207_a3533.jpg?k=b7be3a5de0dcb19d6606128b3585a614,4,Calle La Reina -  Plaza de Toros - Avenida Chapí - Trinquete
123,439000,3,Chalet ,https://www.indomio.es/anuncios/94827807/,Finestrat,Venta,calin sas,https://media.indomio.es/text/tel_94827807_c8109.jpg?k=bc8b9f199aadb47506d058db62fc444a,3,Calle Cuenca
120,215000,,Dúplex ,https://www.indomio.es/anuncios/96235401/,Els Poblets,Venta,,https://media.indomio.es/text/tel_96235401_efa58.jpg?k=06034f68622e4f71f325a9f291666170,3,Avenida Jaime I
90,120000,2,Piso,https://www.indomio.es/anuncios/95203253/,Elche - Elx,Venta,,https://media.indomio.es/text/tel_95203253_dd350.jpg?k=5f26bd735c61222888e39b5d236b22fb,2,Carrús Est-Camí dels Magros - Calle Esperidión Porta Requesens -  Carrús Est-Camí dels Magros
160,55000,1,Piso ,https://www.indomio.es/anuncios/94476695/,Dolores,Venta,,,3,Plaza Cardenal Beluga
240,600000,2,Chalet ,https://www.indomio.es/anuncios/95747029/,L'Alfàs del Pi,Venta,,https://media.indomio.es/text/tel_95747029_c95d4.jpg?k=b956a18033d487bc5acb0e443489efd7,3,Camino Viejo del Faro -  L'Albir
