meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
777,80000,,Terreno urbanizable,https://www.indomio.es/anuncios/93665731/,Santa Bàrbara,Venta,,https://media.indomio.es/text/tel_93665731_8420c.jpg?k=1babdb69c917e5def739318312afd2c0,,Carrer Lluna
4,120000,,Terreno rústico,https://www.indomio.es/anuncios/95795543/,Abanilla,Venta | Alquiler con opción a compra,,https://media.indomio.es/text/tel_95795543_be39a.jpg?k=e16843a1d4e61b31c3baa1cf9932852f,,Los Carrillos
24,22000,,Terreno rústico,https://www.indomio.es/anuncios/92554227/,Lorca,Venta,,https://media.indomio.es/text/tel_92554227_2dc17.jpg?k=a94d162e3677ce1be835863d6d10c099,,Avenida del Carmen
537,41100,,Terreno urbanizable,https://www.indomio.es/anuncios/94824875/,Pioz,Venta,,https://media.indomio.es/text/tel_94824875_4c500.jpg?k=575bdbb3845c88fe0e9dc5ff42be394f,,Calle de los Almendros
400,100000,,Terreno urbanizable,https://www.indomio.es/anuncios/95053789/,Ayegui - Aiegi,Venta,,https://media.indomio.es/text/tel_95053789_a9b38.jpg?k=47024c5d85c52d7d25436f52922c3eea,,Calle de la Merindad de Tudela
3,350000,,Terreno rústico,https://www.indomio.es/anuncios/94895561/,Mondéjar,Venta,,https://media.indomio.es/text/tel_94895561_84b64.jpg?k=a35b1264fe63f53d299489564fa63c9c,,Calle Deportes
500,26000,,Terreno urbanizable,https://www.indomio.es/anuncios/88035957/,Alcocer,Venta,,,,Camino las Eras
326,48900,,Terreno urbanizable,https://www.indomio.es/anuncios/90491795/,Úbeda,Venta,,https://media.indomio.es/text/tel_90491795_19ed7.jpg?k=8ec849e87e5dd7a418c3511f1fa1be57,,Calle Quejigal
2,11200,,Terreno rústico,https://www.indomio.es/anuncios/90999869/,Iznatoraf,Venta,,,,Calle Carretera
318,65000,,Terreno urbanizable,https://www.indomio.es/anuncios/95091517/,Etxauri,Venta,,https://media.indomio.es/text/tel_95091517_650eb.jpg?k=d077d9b94a4b7132dfc1626a862501d0,,Calle Mendipea
413,95000,,Terreno urbanizable,https://www.indomio.es/anuncios/95518915/,Aínsa-Sobrarbe,Venta,,https://media.indomio.es/text/tel_95518915_abe55.jpg?k=afb1bcfded039c024651f5af604f3b70,,Avenida Aragón
538,78000,,Terreno urbanizable,https://www.indomio.es/anuncios/93923441/,Alosno,Venta,,https://media.indomio.es/text/tel_93923441_10aba.jpg?k=35943a273fa7efde0ed11af98adb88fd,,Calle Manuel Rebollo
512,15000,,Terreno urbanizable,https://www.indomio.es/anuncios/85606453/,Yebes,Venta,,,,Calle Río Henares
1,290000,,Terreno rústico,https://www.indomio.es/anuncios/95269589/,La Oliva,Venta,,https://media.indomio.es/text/tel_95269589_01971.jpg?k=bb9f1d2273f673983fecd38ea1911e54,1,Calle Montaña Colorada
358,200000,,Terreno urbanizable,https://www.indomio.es/anuncios/95888513/,Lalín,Venta,,,,
21,100000,,Terreno rústico,https://www.indomio.es/anuncios/91491283/,Los Villares,Venta,,https://media.indomio.es/text/tel_91491283_5fd71.jpg?k=b76122a15fa1b42f3fd0211331b8870a,,Vereda Real
20,66500,,Terreno rústico,https://www.indomio.es/anuncios/95301937/,Alcaudete,Venta,,https://media.indomio.es/text/tel_95301937_3ec17.jpg?k=d64af1282343bf1bb76a79dedca0f3ea,,Cortijo Solís
700,64000,,Terreno urbanizable,https://www.indomio.es/anuncios/88587459/,Calafell,Venta,,,,Carrer Alcanar
900,210000,,Terreno rústico,https://www.indomio.es/anuncios/91861065/,Jaén,Venta,,https://media.indomio.es/text/tel_91861065_a65f6.jpg?k=b73907fae670af1127b59b0509292cc7,1,Manseguilla
11,500000,,Terreno urbanizable,https://www.indomio.es/anuncios/90064979/,Andújar,Venta,,https://media.indomio.es/text/tel_90064979_9869b.jpg?k=1f3de1e7cbdff7bc79b3acca9d244c2d,,Avenida de América
6,140000,,Terreno urbanizable,https://www.indomio.es/anuncios/94876499/,Murcia,Venta,,,,Beniaján-Torregüera-Los Ramos - Avenida de Murcia
900,64500,,Terreno urbanizable,https://www.indomio.es/anuncios/91571405/,Cartagena,Venta,,https://media.indomio.es/text/tel_91571405_c9744.jpg?k=e4203662ffc8b5b9f496ab865649d84c,,Lentíscar-La Puebla - Calle Santa Florentina
32,250000,,Terreno rústico,https://www.indomio.es/anuncios/94411853/,Úbeda,Venta,,https://media.indomio.es/text/tel_94411853_c9c10.jpg?k=c1929c04658ae94dd6381dcfcda978e9,,Calle Andalucía
50,8000,,Terreno urbanizable,https://www.indomio.es/anuncios/94116795/,Albalate de Zorita,Venta | Alquiler con opción a compra,,https://media.indomio.es/text/tel_94116795_e2d3f.jpg?k=b4412edaf2bf8d93520b951d1fa1d7fd,,Calle Guadalajara
145,59900,,Terreno urbanizable,https://www.indomio.es/anuncios/91654107/,Almonte,Venta,,,,Calle Céret
100,150000,,Terreno urbanizable,https://www.indomio.es/anuncios/90678102/,Nigrán,Venta,,,,O Rial-Camos
1,27000,,Terreno urbanizable,https://www.indomio.es/anuncios/93641143/,Trillo,Venta | Alquiler con opción a compra,,,,Avenida de Trillo
1,33000,,Terreno rústico,https://www.indomio.es/anuncios/93441091/,Valle de Ollo - Ollaran,Venta,,,,Calle San Blas
1,180000,,Terreno urbanizable,https://www.indomio.es/anuncios/88278225/,L'Ametlla de Mar,Venta,,,,Carrer Rovelló
1,25000,,Terreno rústico,https://www.indomio.es/anuncios/93374903/,Lerín,Venta,,https://media.indomio.es/text/tel_93374903_d2e4c.jpg?k=e17f89e871fe118853b52546738452fa,1,Calle Yesera
1,1100000,,Terreno urbanizable,https://www.indomio.es/anuncios/90987653/,O Grove,Venta,,,,Rúa Castelao
10,100000,,Terreno urbanizable,https://www.indomio.es/anuncios/93685969/,Linares,Venta,,,,Calle Tauro
350,700000,,Terreno rústico,https://www.indomio.es/anuncios/90618021/,Arguedas,Venta,,https://media.indomio.es/text/tel_90618021_3f016.jpg?k=e0cd94c8f34889b9d5ede7fc975acaf7,,Calle Blanca de Navarra
13,50000,,Terreno rústico,https://www.indomio.es/anuncios/92788109/,Pastrana,Venta,,,,Carretera de Guadalajara
890,35000,,Terreno urbanizable,https://www.indomio.es/anuncios/89357729/,Pareja,Venta,,,,Calle Colón
700,380000,,Terreno urbanizable,https://www.indomio.es/anuncios/95301353/,Baiona,Venta,,https://media.indomio.es/text/tel_95301353_a264b.jpg?k=0c40a5e024238e809e8d8de835879f58,,Urgal
330,100000,,Terreno rústico,https://www.indomio.es/anuncios/95430127/,Cabra del Santo Cristo,Venta,,https://media.indomio.es/text/tel_95430127_15e6d.jpg?k=f1d274ad7064b15d3ddd393575d63887,,
5,125000,,Terreno urbanizable,https://www.indomio.es/anuncios/94821037/,Corella,Venta,,https://media.indomio.es/text/tel_94821037_99e2d.jpg?k=ba05543a5b56f88c67f55ebb5e75e1df,,Camino Polígono Industrial
870,22000,,Terreno urbanizable,https://www.indomio.es/anuncios/89191141/,Pareja,Venta,,https://media.indomio.es/text/tel_89191141_df913.jpg?k=648e2015dc6104da913d065aad3bd2ff,,Calle Elcano
10,45000,,Terreno rústico,https://www.indomio.es/anuncios/94151267/,Tuineje,Venta,,https://media.indomio.es/text/tel_94151267_160ed.jpg?k=6b15b47207a4999118a7bef9e177f9ae,,Tequital
280,185000,,Terreno rústico,https://www.indomio.es/anuncios/87901709/,Sorvilán,Venta,,https://media.indomio.es/text/tel_87901709_da656.jpg?k=b84f7b2c53c384cb6804b87606dbde69,,A-4131
74,500000,,Terreno rústico,https://www.indomio.es/anuncios/92295053/,Murcia,Venta,,,1,Barqueros-Cañada Hermosa-Sangonera la Seca - La Vereda
369,190000,,Terreno urbanizable,https://www.indomio.es/anuncios/94843757/,Castellar,Venta,,https://media.indomio.es/text/tel_94843757_942e3.jpg?k=eed382590664aa66a45ba0526def2e46,,Calle Campanas
350,38000,,Terreno urbanizable,https://www.indomio.es/anuncios/92091553/,Villa de Otura,Venta,,https://media.indomio.es/text/tel_92091553_53709.jpg?k=265dc005cd55f8cef313e1649bab34ca,,Calle Barranco de los Lobos
8,13581,,Terreno rústico,https://www.indomio.es/anuncios/90940147/,Quéntar,Venta | Alquiler con opción a compra,,,,GR-3201
120,120000,,Terreno rústico,https://www.indomio.es/anuncios/94725871/,Laspuña,Venta,,,,Carretera Local Ag Ceresa
2,110000,,Terreno urbanizable,https://www.indomio.es/anuncios/92519075/,Tomiño,Venta,,https://media.indomio.es/text/tel_92519075_6e642.jpg?k=812e8a62d8342d2ec8bd1af159b99a1b,,Tomiño
3,3500000,,Terreno urbanizable,https://www.indomio.es/anuncios/94921795/,Mogán,Venta,,,,Calle Roque de los Muchachos
158,150000,,Terreno rústico,https://www.indomio.es/anuncios/94156753/,Moraleda de Zafayona,Venta,,,1,Carretera Moraleda
387,42270,,Terreno urbanizable,https://www.indomio.es/anuncios/90618109/,Moraleda de Zafayona,Venta,,,,Carretera Pinos
2,58000,,Terreno rústico,https://www.indomio.es/anuncios/95379961/,Moraleda de Zafayona,Venta,,,,Lugar Los Llanos
7,42000,,Terreno rústico,https://www.indomio.es/anuncios/94156533/,Jaén,Venta,,https://media.indomio.es/text/tel_94156533_59f0b.jpg?k=392f7f6d33cc540825e8e36e1727d70d,,JV-2224
50,109000,,Terreno rústico,https://www.indomio.es/anuncios/95426443/,Jaén,Venta,,,,Calle Conserje Enrique López
500,75000,,Terreno urbanizable,https://www.indomio.es/anuncios/85920081/,Quesada,Venta,,,,Calle Río Extremera
623,61000,,Terreno urbanizable,https://www.indomio.es/anuncios/88048915/,Chiloeches,Venta,,https://media.indomio.es/text/tel_88048915_3a618.jpg?k=7cb7d3ee852638be6fd9b5d669e598cb,,Calle Mayor
150,22000,,Terreno urbanizable,https://www.indomio.es/anuncios/95240447/,Torrejón del Rey,Venta,Eduardo Fernández,https://media.indomio.es/text/tel_95240447_dfa0a.jpg?k=019e520a1fc43f48dd56da263f59c3f0,,Calle Tabarca
2,65000,,Terreno urbanizable,https://www.indomio.es/anuncios/94958149/,Murcia,Venta,,https://media.indomio.es/text/tel_94958149_68e48.jpg?k=b5726a8b04c5a5af30b73c3e65d20b20,,Beniaján-Torregüera-Los Ramos - Calle Mayor
120,30000,,Terreno urbanizable,https://www.indomio.es/anuncios/93983017/,Bollullos Par del Condado,Venta,,https://media.indomio.es/text/tel_93983017_33cb2.jpg?k=643e5b346e958b1d78f1591e9d57f0dc,,Calle Los Carbajales
40,128000,,Terreno rústico,https://www.indomio.es/anuncios/90999879/,Torredonjimeno,Venta,,https://media.indomio.es/text/tel_90999879_8dbf9.jpg?k=e6893737391d4cc1b38b2a4f1cdcabcd,,JV-2121
250,850000,,Terreno rústico,https://www.indomio.es/anuncios/95259247/,Molina de Aragón,Venta,,https://media.indomio.es/text/tel_95259247_b1e37.jpg?k=d27f2be81d0f233e223554a4e2a0d0fa,,Calle Carretera
4,90000,,Terreno no urbanizable,https://www.indomio.es/anuncios/92635289/,Motril,Venta,,https://media.indomio.es/text/tel_92635289_0c183.jpg?k=2035baa3166c8e418ec3f0234a634b00,,Camino del Empedrado
1,240000,,Terreno urbanizable,https://www.indomio.es/anuncios/91278685/,Santa Lucía de Tirajana,Venta,,,,Calle Felipe II
501,2600000,,Terreno rústico,https://www.indomio.es/anuncios/89778793/,Jaén,Venta | Inmueble con ingresos,,https://media.indomio.es/text/tel_89778793_058f4.jpg?k=2de4f5ed94d8f22f1758304c468112e7,,Calle Beas de Segura
650,83850,,Terreno urbanizable,https://www.indomio.es/anuncios/95557195/,Las Gabias,Venta,,https://media.indomio.es/text/tel_95557195_bb995.jpg?k=d5143c9449b8db2ed30cc853488134de,,Calle Real de Málaga
1,325000,,Terreno urbanizable,https://www.indomio.es/anuncios/95106211/,Cangas,Venta,,,,CG-4.1
2,560000,,Terreno urbanizable,https://www.indomio.es/anuncios/95594271/,Las Palmas de Gran Canaria,Venta,,,,Carretera de San Lorenzo
1,153000,,Terreno urbanizable,https://www.indomio.es/anuncios/94178111/,La Oliva,Venta,,,,Calle San Antonio
120,353500,,Terreno rústico,https://www.indomio.es/anuncios/95861787/,San Bartolomé de Tirajana,Venta,,,,Casas del Chorro
1,2800000,,Terreno urbanizable,https://www.indomio.es/anuncios/94637777/,Chillarón del Rey,Venta,,https://media.indomio.es/text/tel_94637777_63dd5.jpg?k=5bcf9ba0201485be6c8118082c445a4d,,CM-2053
687,74900,,Terreno urbanizable,https://www.indomio.es/anuncios/90776053/,La Zubia,Venta,,,,Calle Boca de la Pescá
892,19500,,Terreno urbanizable,https://www.indomio.es/anuncios/95997587/,Albalate de Zorita,Venta,,,,Calle de Nueva Sierra
12,45000,,Terreno rústico,https://www.indomio.es/anuncios/96004439/,Agüimes,Venta | Alquiler con opción a compra,,https://media.indomio.es/text/tel_96004439_f5194.jpg?k=4168df3757aec3f324581e3f1c8859db,,Carretera de las Palmas
530,33000,,Terreno urbanizable,https://www.indomio.es/anuncios/92838861/,Espinosa de Henares,Venta,,https://media.indomio.es/text/tel_92838861_5466a.jpg?k=55c37d3e8aa663d902607630816e83d7,,Núcleo Espinosa de Henares
